session_id_encoded,trajectory,Churn
1040439,"[1, 2, 1, 2, 1, 1, 1, 3, 3, 1, 1]",1
142190,"[1, 2, 1]",1
795920,"[1, 1, 2, 1]",1
576253,"[2, 1]",1
157931,"[1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1]",1
1022663,[1],1
447771,"[1, 1, 1]",1
968193,"[1, 2, 1, 2, 1, 2, 1, 1, 1, 1]",1
373124,"[1, 2]",1
915269,"[2, 1]",1
323066,"[2, 1]",1
687906,"[2, 1]",1
923954,"[2, 1, 2, 1]",1
28164,"[1, 2, 1]",1
516180,[1],1
80399,"[1, 1, 2, 1]",1
971232,"[2, 1]",1
697413,"[2, 1, 1]",1
751808,"[1, 2, 2, 1, 2, 1, 1, 2]",1
875097,"[1, 1, 1]",1
622456,"[1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1]",1
246967,"[1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 2]",1
383096,"[1, 2]",1
389851,"[1, 1]",1
780319,"[1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1]",1
150540,"[1, 2, 2, 1, 1, 2]",1
957708,[1],1
85080,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1
917940,"[1, 2]",1
646087,[1],1
116852,"[1, 1, 1, 1, 1, 2, 1]",1
127550,"[1, 2]",1
983899,"[1, 1]",1
721073,"[1, 2, 1, 2]",1
1043616,"[1, 1, 1, 1, 1]",1
69784,[1],1
818430,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2]",1
466956,"[2, 1]",1
702614,"[2, 1]",1
816416,"[1, 1]",1
491713,"[1, 1, 1]",1
208180,"[1, 2]",1
472355,"[1, 1, 1, 1, 2, 1]",1
557574,[1],1
260728,"[2, 1, 2, 1]",1
668238,"[1, 1, 1, 2, 1, 1, 2, 1]",1
163546,"[1, 1, 1, 1, 1]",1
871422,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1]",1
459390,"[1, 1, 1, 1, 1, 1, 1]",1
370936,[1],1
369567,"[1, 2]",1
715058,[1],1
129214,"[2, 1]",1
297072,"[1, 2]",1
117905,"[2, 1]",1
800083,"[1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1]",1
664333,"[1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1]",1
558054,"[2, 1]",1
866217,"[2, 1]",1
836116,"[1, 2, 2, 1]",1
1012489,"[2, 1]",1
3986,"[1, 1, 1, 1, 2, 1, 1, 2, 3, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1]",1
626989,"[1, 1, 1]",1
939791,"[2, 1]",1
36827,"[1, 1, 1]",1
669307,"[1, 2, 1]",1
818760,"[1, 1, 1, 1, 1]",1
298247,"[1, 1, 1, 2]",1
910380,[1],1
150915,[1],1
760237,"[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1]",1
232524,[1],1
362754,"[1, 1, 1, 2, 1, 1, 1, 1, 2]",1
453114,"[2, 1]",1
301400,"[1, 1, 1, 1, 2]",1
862670,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1
867831,"[1, 1, 2, 1]",1
1029810,"[1, 1, 1, 1]",1
729838,"[1, 2, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1]",1
134128,"[1, 2]",1
363,"[2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1]",1
1010660,"[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2]",1
316617,"[1, 2]",1
81905,"[2, 1]",1
950399,[1],1
508677,"[2, 1]",1
823943,[1],1
93995,"[1, 1, 1, 1, 2]",1
168445,"[1, 1, 1, 2, 1, 1]",1
255168,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1
486934,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1
902786,"[1, 2]",1
47558,"[1, 1, 1, 1, 2, 1, 2, 1]",1
558501,"[1, 2]",1
202472,"[2, 1, 1, 2, 2, 1, 2, 1, 1, 2]",1
793319,"[2, 1]",1
144092,"[1, 2, 1, 1]",1
70647,"[1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 2, 3, 1, 1, 1]",0
324553,"[1, 1, 1, 1]",1
531819,[1],1
683465,"[1, 2, 1, 2]",1
102256,"[1, 1, 1, 1, 1]",1
48497,[1],1
758904,"[1, 1]",0
239352,"[1, 1, 1]",1
460282,"[2, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1]",1
452391,"[1, 2]",1
242559,[1],1
123575,"[2, 1]",1
257735,"[2, 1]",1
223182,[1],1
264855,[1],1
298198,"[1, 1, 1, 1, 1]",1
967711,"[1, 1, 1, 1, 1, 2, 1]",1
221353,"[1, 1, 1, 2, 1, 1, 2, 1, 1, 1]",1
127322,[1],1
538795,"[1, 2, 1, 1, 2, 1, 1, 2, 1]",1
386775,"[1, 1, 1]",1
181367,[1],1
988839,"[1, 2, 1, 2, 2, 1, 1, 2]",1
919800,"[2, 1, 2, 1, 1, 2, 1, 1, 1, 1]",1
99255,"[1, 1, 2, 1, 1, 1]",1
335814,"[2, 1]",1
822900,"[1, 1]",1
769319,"[1, 2]",1
512771,"[2, 1]",1
342048,[1],1
884847,"[1, 1, 2, 1]",1
322203,[1],1
683918,"[1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1]",1
199438,"[1, 2, 2, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 1, 2]",1
832910,"[2, 1, 2, 1]",1
533948,"[2, 1, 1, 2]",1
127666,"[2, 1, 1, 1, 1, 1]",1
56977,[1],1
228804,"[2, 1]",1
976794,"[2, 1]",1
428770,"[2, 1]",1
470946,"[1, 1, 1, 1, 1, 1, 1, 2, 1]",1
191260,"[1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1]",1
170350,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 3, 1, 1, 1, 2, 1, 3, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0
790200,"[2, 1]",1
44331,"[2, 1, 2, 1]",1
326611,[1],1
740065,"[2, 1, 1, 2, 1, 1]",1
275656,"[1, 1, 1]",1
897010,[1],1
240276,"[2, 1]",1
382452,"[1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1]",1
247265,"[2, 1, 1, 2, 1, 2]",1
715862,"[1, 1]",1
890976,"[2, 1, 2, 1]",1
1039432,"[1, 1]",1
668165,"[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1]",1
619071,"[1, 2]",1
1009345,"[1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1]",1
433600,"[1, 1]",1
894043,[1],1
355778,"[1, 1, 2, 1, 2, 1, 2, 1, 1, 2]",1
871646,"[1, 2]",1
323542,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 1]",1
24385,"[1, 2, 1]",1
245515,"[1, 1, 1]",1
158658,"[1, 1, 1, 1, 1]",1
117266,"[1, 2]",1
753464,"[1, 2, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2]",1
779292,"[1, 1, 1, 1]",1
679054,"[2, 1]",1
949798,"[1, 2, 2, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 2]",1
537639,[1],1
69738,"[2, 1, 1, 2]",1
627564,"[2, 1]",1
583109,"[1, 2, 2, 1]",1
530041,"[1, 1, 1, 1, 1, 1, 1]",1
98401,"[1, 2, 1, 1, 1]",1
35906,"[2, 1]",1
915295,"[1, 1, 1]",1
1035320,"[1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1]",1
485134,"[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 1]",1
774932,"[1, 2]",1
377995,"[1, 1, 1, 1, 1, 1, 2, 1, 2, 1]",1
885746,"[1, 2]",1
371051,"[1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1]",1
875337,"[1, 1, 2]",1
112628,"[2, 1]",1
324040,"[1, 2, 2, 1, 2, 1]",1
4743,"[2, 1, 1, 2, 1]",1
321537,"[1, 2, 3, 1, 2, 1]",1
814687,"[1, 1, 1, 1]",1
271164,"[2, 1, 1, 1, 1, 1, 2, 1, 2, 1]",1
181900,"[1, 1]",1
996256,"[1, 2]",1
125986,"[2, 1]",1
805331,"[2, 1, 2, 1, 1, 2, 2, 1, 2, 1, 2, 1, 2, 1, 1, 2, 2, 1, 1, 2, 1]",1
659793,"[2, 1]",1
450672,"[2, 1, 1, 2, 2, 1]",1
288762,"[1, 2]",1
103314,[1],1
622087,"[1, 2]",1
821272,"[2, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1]",1
825827,"[1, 1, 1, 1, 2, 1]",1
936560,"[2, 1, 2, 1, 2, 1, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1]",1
304166,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1
662044,"[1, 2]",1
451194,"[2, 1]",1
744785,"[1, 2]",1
713802,"[2, 1, 2, 1]",1
909538,"[1, 1, 1, 1, 1, 1, 1]",1
104045,"[1, 2, 2, 1, 1, 2]",1
244468,"[2, 1]",1
679168,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 3, 4, 1, 4, 1, 4, 4, 4, 1, 4, 4, 4, 4]",0
637184,"[1, 2]",1
270230,"[2, 1]",1
252736,"[2, 1, 1]",1
841420,"[1, 2, 2, 1]",1
28568,"[2, 1]",1
228613,[1],1
840311,"[1, 1]",1
986488,"[1, 1, 1, 1]",1
689067,[1],1
581560,"[1, 2]",1
24870,"[2, 1]",1
35816,"[1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1]",1
125643,"[1, 1, 1, 2, 1, 2, 1]",1
229165,"[2, 1, 2, 1]",1
436040,[1],1
127272,"[1, 1, 1, 1, 1, 2, 1]",1
692175,"[2, 1]",1
594622,"[1, 2]",1
959511,"[2, 1, 1, 2]",1
88106,"[1, 2]",1
856094,"[1, 2, 1]",1
933527,"[1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1
792518,"[1, 1, 1, 1, 1, 1, 1, 2, 1, 1]",1
66229,"[1, 1, 1, 1, 1, 2, 1, 2, 1]",1
320533,"[1, 2, 1, 2, 2, 1]",1
482535,"[1, 2]",1
18530,"[1, 1, 1, 1, 2, 1]",1
949806,"[1, 2]",1
525345,"[1, 1, 2]",1
1016492,"[2, 1, 2, 1, 2, 1]",1
869368,"[1, 1, 1, 2, 1, 1, 2]",1
239245,"[1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 2]",1
346489,[1],1
331281,[1],1
901151,"[1, 1]",1
849957,"[2, 1]",1
256097,[1],1
15422,[1],1
86985,"[1, 2]",1
623729,"[1, 2]",1
396611,"[1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 2, 3, 4, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2]",1
843140,"[1, 2, 3]",1
1028739,"[1, 1, 1, 1, 1, 1, 1, 1]",1
47731,[1],1
638846,"[1, 1, 1, 2]",1
581243,"[1, 2, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 2, 1, 2]",1
942949,"[1, 2]",1
418607,"[2, 1]",1
898444,"[1, 1, 1]",1
749516,"[1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1]",1
147582,"[1, 2, 2, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1, 2, 2, 1]",1
404451,[1],1
620466,[1],1
305586,"[1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 2, 1, 1, 2, 1]",1
314513,"[1, 2]",1
735236,[1],1
98313,"[1, 2, 1, 2, 1, 1, 1, 1, 2]",1
22309,"[1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1]",1
160719,"[1, 1, 1, 1, 2, 1]",1
983658,"[2, 1]",1
297285,[1],1
207183,"[1, 2, 1, 1, 1, 2, 2, 1, 1]",1
656765,"[2, 1]",1
863621,[1],1
576520,"[1, 1, 1, 1, 2, 1, 1, 1, 1]",1
610102,[1],1
542073,[1],1
1002443,"[1, 1, 1, 1, 1]",1
94111,"[1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 2, 1, 2]",1
395136,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1
102961,"[1, 1, 1, 1]",1
519732,"[1, 2, 2, 1, 1, 2, 1, 1, 2, 1]",1
623689,"[2, 1]",1
692134,"[1, 3, 3, 1, 1, 1, 1, 1, 1, 1]",1
988881,"[1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1, 2]",1
562476,"[1, 2]",1
557228,"[1, 1, 2, 1, 1, 1]",1
92476,"[1, 1, 1, 1, 1]",1
262336,"[1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 2, 3, 2, 1, 1, 2, 1, 1, 2]",1
890457,"[2, 1]",1
737304,"[2, 1, 1, 2]",1
630653,[1],1
677852,"[1, 1]",1
609879,"[1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1]",1
623768,[1],1
744002,[1],1
988858,"[2, 1]",1
871004,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1]",1
966359,"[2, 1]",1
41372,"[1, 1, 1, 2, 1, 3, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 1, 2, 1, 1, 2, 2, 1, 1]",1
232915,"[1, 1, 1, 1]",1
184939,"[2, 1]",1
1008621,"[1, 2, 1, 1]",1
288869,[1],1
703660,[1],1
236883,"[2, 1]",1
298245,[1],1
736835,"[1, 1, 1]",1
46608,"[2, 1]",1
243569,"[1, 2, 1, 1, 1, 2, 1, 2, 2, 1, 2, 1, 1, 2]",1
364307,"[2, 1]",1
599721,"[1, 2, 2, 1]",1
419939,"[1, 1, 1, 1, 1, 1]",1
341114,"[1, 1, 1, 1, 1]",1
520781,"[2, 1]",1
815556,"[1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 2, 1, 1, 2]",1
520947,"[1, 1]",1
769506,"[2, 1, 2, 1]",1
352457,"[1, 1, 1]",1
37931,[1],1
527137,"[2, 1, 1, 2]",1
714019,"[1, 1]",1
214890,"[1, 1, 1, 2, 1]",1
784494,"[1, 2, 1, 1, 2, 1, 2, 1, 1, 2]",1
21798,"[2, 1]",1
52087,"[1, 1, 1, 2, 1, 2, 1, 2]",1
576250,"[1, 2, 1, 2]",1
313343,"[2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 2, 2, 1, 1, 1]",1
728705,"[1, 1, 1]",1
205203,"[1, 1]",1
675746,"[1, 2, 2, 1, 1, 2, 1]",1
460989,"[2, 1]",1
736430,"[1, 2]",1
63223,"[1, 1, 2, 1, 1, 1, 2, 1, 2, 1]",1
393369,[1],1
438672,"[1, 1]",1
524915,"[2, 1]",1
83337,"[1, 2, 3, 4, 1, 1, 1, 1]",1
302971,"[1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2]",1
268624,"[1, 2]",1
161440,"[1, 2, 1, 2]",1
570543,"[1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2]",1
94943,"[2, 1]",1
809508,"[1, 2]",1
888249,"[2, 1]",1
383827,"[1, 2]",1
876243,"[1, 2, 1]",1
157628,"[1, 2, 2, 1]",1
452395,"[1, 2, 1, 1, 1, 2, 1, 2, 1, 1]",1
128719,"[1, 1, 1]",1
1072,"[1, 2, 1, 2, 1, 1, 2]",1
303004,[1],1
965999,"[1, 2, 1, 2, 1, 2, 2, 1, 1, 2]",1
163679,[1],1
656535,"[1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1]",1
459039,"[1, 1]",1
979431,"[2, 1]",1
620544,[1],1
838908,"[1, 1, 1]",1
503536,"[1, 2, 2, 1, 2, 1, 1, 2, 1, 2, 2, 1, 2, 1, 2, 1, 2, 1, 1, 2, 2, 1, 1, 2, 1, 2, 1, 2, 2, 1, 2, 1, 1, 2, 1, 2, 2, 1]",1
174602,[1],1
658261,"[2, 1]",1
1009349,"[1, 2]",1
812288,"[2, 1, 1, 2]",1
824652,[1],1
171407,[1],1
791459,"[1, 2, 1, 2, 2, 1, 2, 1]",1
831259,"[2, 1, 1]",1
271892,"[2, 1, 1, 2, 1, 2, 1, 1]",1
588785,"[2, 1]",1
231389,"[1, 2, 2, 1, 2, 1, 2, 1]",1
615046,"[1, 1, 2, 1]",1
38924,"[2, 1]",1
863949,"[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 3, 3, 3, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 3, 1, 4, 1, 4, 1]",1
412625,"[2, 1, 1, 2, 2, 1]",1
1016848,"[2, 1, 1, 1, 2]",1
829818,[1],1
616251,[1],1
881786,"[1, 1, 1, 1, 1, 1, 2, 1]",1
439663,"[2, 1]",1
47825,"[1, 2]",1
594336,"[2, 1, 1, 2]",1
125582,"[1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 2, 1, 2, 1, 1, 2, 1, 2, 1, 2, 2, 1, 2, 1]",1
171683,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1]",1
235723,"[1, 1, 1, 2, 1]",1
674984,"[1, 1, 1, 2, 1]",1
728316,"[2, 1, 1, 2, 1, 2, 1, 2, 1, 2]",1
956885,[1],1
74315,[1],1
125338,[1],1
1019032,[1],1
192404,"[1, 2, 1, 1, 2, 1]",1
458233,"[1, 2]",1
959285,"[2, 1]",1
1038675,"[2, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1]",1
151786,"[1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1]",1
996515,"[1, 1, 1, 1, 1, 1, 1, 1]",1
151816,"[2, 1, 3, 1, 2]",1
508111,[1],1
163561,"[1, 1, 1, 1, 1, 1]",1
199607,"[1, 2, 1, 3, 1, 1, 1, 1, 1]",0
1025982,[1],1
159007,"[1, 1]",1
695448,"[1, 2]",1
337565,[1],1
918726,[1],1
1027991,"[1, 1, 1, 1, 1, 1]",1
1020062,"[1, 1]",1
327817,"[1, 1, 1, 2, 2, 1, 1, 1, 2]",1
495195,"[2, 1, 1, 2, 1, 1, 2]",1
516434,[1],1
465485,"[1, 2]",1
967529,"[1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 3, 1]",0
669465,"[1, 2]",1
672721,"[1, 2, 1, 2, 2, 1, 1, 2, 1, 2, 1, 2, 2, 1, 1, 2, 2, 1, 2, 1]",1
280335,"[2, 1, 1, 2, 2, 1, 2, 1]",1
659837,"[1, 2]",1
547131,"[2, 1]",1
362404,"[1, 1, 2, 1]",1
85252,"[1, 2, 1, 1, 2, 2, 1, 2, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 1, 2, 1]",1
735058,"[1, 1, 1, 2, 1]",1
337618,"[1, 1, 1, 1]",1
933502,"[1, 2]",1
741241,"[2, 1]",1
790744,"[1, 2, 1]",1
659230,"[2, 1, 1, 1]",1
597204,"[2, 1, 1, 1]",1
402348,"[1, 1, 1, 1]",1
802940,[1],1
514207,"[2, 1]",1
604836,"[2, 1]",1
324768,"[1, 2]",1
545392,[1],1
977859,[1],1
236623,"[1, 1, 1, 2, 1, 1, 2, 1, 2, 2, 1, 2, 1, 2, 1, 2, 1, 1, 2, 1, 2]",1
430308,"[1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2]",1
241920,"[2, 1, 2, 1]",1
831430,"[1, 2]",1
220239,"[1, 1, 1, 2]",1
266179,"[2, 1]",1
649051,"[2, 1, 3, 1, 1]",0
97998,"[1, 2, 1, 2, 2, 1, 3]",1
61716,"[1, 2]",1
159374,"[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 2, 1, 1, 2, 1, 2, 1, 1]",1
934342,"[1, 2]",1
288704,"[1, 2]",1
606521,"[1, 1, 1, 1, 1, 2, 1]",1
987794,"[1, 1]",1
149797,"[1, 2]",1
494664,"[1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1]",1
620194,"[1, 2, 1, 2, 1]",1
751308,[1],1
973102,"[1, 1, 1, 1]",1
730904,[1],1
909708,[1],1
45354,"[1, 2]",1
418316,"[1, 1, 2, 1, 2, 1, 1, 1, 1, 1]",1
583647,"[2, 1]",1
172793,"[1, 1, 1, 1, 1]",1
981033,"[1, 1, 1]",1
1029635,"[1, 1, 1, 1, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1
150248,"[1, 1, 1, 2, 1, 1, 1, 1]",1
273601,"[1, 2]",1
928448,"[2, 1, 1, 1, 2]",1
911041,"[1, 1, 1, 1, 1]",1
427464,"[1, 1, 2, 1]",1
975480,"[1, 2]",1
667272,"[1, 1, 2, 1, 1, 2, 1]",1
405774,"[1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1
186075,"[1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 2]",1
460104,[1],1
43367,"[1, 1, 1, 1, 1]",1
227951,"[1, 1, 2, 1, 1, 2]",1
359200,"[2, 1]",1
335369,"[1, 1, 1]",1
168175,"[1, 1, 2, 1]",1
337070,"[1, 1, 1, 1, 2]",1
749379,"[1, 2, 1, 2]",1
200652,"[1, 1, 1, 1, 1]",1
742609,"[1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2]",1
982396,"[2, 1, 1, 2, 2, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 2, 1, 1, 2, 2, 1, 1, 2]",1
990058,"[1, 2, 1, 2, 2, 1, 1, 2, 1, 1, 2, 2, 1, 2, 1]",1
493394,"[1, 2, 2, 1, 2, 1, 2, 1, 1, 2]",1
215383,"[2, 1]",1
192819,[1],1
742000,"[2, 1]",1
769861,"[1, 2, 1, 2, 3, 3, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 4, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 1]",1
228455,[1],1
153122,[1],1
847582,[1],1
303076,[1],1
60326,"[1, 1, 1, 1, 2, 1, 1]",1
821148,[1],1
924979,"[1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 2, 1, 1, 2, 1, 2, 2, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1]",1
367555,"[1, 2]",1
1023131,"[1, 1]",1
351679,[1],1
245184,"[1, 1]",1
952348,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",1
94893,"[2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 2, 1, 2, 1, 2, 1, 2, 1, 1, 2, 2, 1, 1, 1, 2, 1, 2, 1, 3]",1
766439,"[1, 1, 1, 1, 1]",1
423130,"[1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1]",1
991485,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]",1
432828,"[1, 1]",1
212056,"[1, 2]",1
609192,"[1, 1, 1]",1
163482,"[1, 2]",1
307737,"[1, 2, 2, 1, 2, 1]",1
871084,"[1, 2, 1, 1, 1, 1, 1, 2, 3, 2, 1, 1, 2, 2, 1]",1
